(30.81707046470896, 0.916427490964488)
(31.410078126733488, 0.9121230763162488)
(30.77001252340489, 0.9165357331916614)
(30.807228314198206, 0.92242829646501)
(29.952982720979968, 0.914934217082393)
(31.34894368735091, 0.9123580490108395)
(31.671521122721053, 0.952345926702409)
(30.9246167522697, 0.8077758301257006)
(31.451927461258755, 0.9115069371886341)
(30.547228609068625, 0.9218509714518004)
(29.371437220137615, 0.8647055487735325)
(29.19275932368508, 0.7952792571619468)
(30.22911364003712, 0.9418241727600095)
(30.867906237920486, 0.9213300852748372)
(29.21506502661447, 0.8734986072869951)
(29.025182590969827, 0.8460938733533322)
(31.870087767753603, 0.9216175531735976)
(28.97475282386675, 0.7700371716924668)
(29.322737959022426, 0.7878736215454673)
(28.671562466566872, 0.7589716470430197)
(30.72081587387457, 0.8067849725655629)
(30.828793457825718, 0.917417588493096)
(29.88449638598249, 0.9103686177124262)
(30.958118970437425, 0.9310197035342922)
(32.16122402596789, 0.8959367185726518)
(29.20676651498027, 0.8060274583208297)
(30.89993322971255, 0.9024897201039526)
(29.633839712877656, 0.8203566268156972)
(29.1767946790284, 0.7233640214708461)
(32.30998778267291, 0.952087938840008)
(29.781844416959476, 0.8532716806904602)
(30.67950707796498, 0.9204146148753893)
(29.680632755420593, 0.9037855679976519)
(29.70136200011507, 0.900959748474367)
(29.81113480893347, 0.8510638243399516)
(29.37969444029331, 0.8579904800534438)
(30.809836735302568, 0.9203055776922845)
(31.08040536074913, 0.9428727127211016)
(30.15429948050552, 0.9327396474444876)
(29.192674710659116, 0.7036879231484843)
(32.97024241734446, 0.9494881559723163)
(31.254218610519736, 0.9360349545415931)
(29.398175060481954, 0.8105247565433822)
(30.75927939382254, 0.9203907082164323)
(29.21703627731945, 0.8413398024591371)
(28.976370007613074, 0.8364966497204622)
(30.687812283876422, 0.9124218639225169)
(32.5600991899148, 0.9183585467905261)
(28.721306419930507, 0.7649325363707534)
(29.27273350582614, 0.8523587866752745)
(29.52221122577815, 0.8206805616661567)
(31.415111233849675, 0.9475489790659715)
(28.956281170452762, 0.7158737723729194)
(29.81161107873454, 0.850885556870256)
(28.774670285435178, 0.7447937492125026)
(29.47733663065637, 0.8886241834167327)
(28.966529479465454, 0.7699841616918104)
(31.343126655022637, 0.9119791587052288)
(29.05046930156964, 0.8367345279996928)
(29.29012686720875, 0.7847035818527872)
(30.153704704641385, 0.9418799696795428)
(30.042978849596803, 0.9021664396708078)
(28.7542873903158, 0.7361714657449349)
(31.657720840971137, 0.9501699594925807)
(29.289941125138213, 0.8029203451641164)
(32.219355003896545, 0.8970182867589008)
(29.680878219936886, 0.9062267099681164)
(31.455516538637525, 0.9118299458906615)
(31.528368630484866, 0.9311618864694253)
(31.012332328717697, 0.8259556496408601)
(32.16952299771847, 0.8919100407551183)
(29.849171834506308, 0.9055405627664775)
(30.91774027126259, 0.9231627590090322)
(32.09975724761105, 0.91302191585832)
(29.49688590591488, 0.8258703018730408)
(30.3645212080039, 0.9260499969816806)
(29.165191950525305, 0.7543550425376044)
(29.44831753214578, 0.8818757344171271)
(30.584414793157507, 0.9264963516379854)
(30.439179046448096, 0.9159650610461993)
(28.782155997553325, 0.7725822069517712)
(31.20386070232361, 0.9401626124476536)
(29.29595156009389, 0.8603858963789061)
(29.6547068891971, 0.903786092719962)
(30.727773658345065, 0.9286862217108324)
(30.40869690436582, 0.928452352684062)
(29.9633880819717, 0.9070274032255441)
(29.063517311682702, 0.7649441760291632)
(29.178999663089662, 0.8145406137833021)
(32.28588746794951, 0.9030832403904737)
(28.995950376557943, 0.7527551075479341)
(31.471576296582178, 0.9474792135983258)
(29.381840531646294, 0.8185888370145346)
(31.259068617313133, 0.9109714898871497)
(29.721821320196455, 0.9105622761365374)
(29.589752040934233, 0.8849113762444161)
(31.363559977428032, 0.9141557103275503)
(32.52660133096829, 0.9100017826498251)
(30.757517604641208, 0.9342458614575411)
(31.22829961988543, 0.9082113037371952)
(29.70760855473798, 0.8910467644372864)
(30.395182273457337, 0.9290240322907652)
(30.601498510753085, 0.91993489905421)
(30.962540068916358, 0.924050304957991)
(28.699931522370417, 0.7367702960143785)
(30.699051499610764, 0.9174764235697614)
(28.982783263160886, 0.7522404787871897)
(31.010415527316432, 0.927069167244353)
(30.494309608024942, 0.9005377992484739)
(31.813583679909563, 0.9174997328851401)
(29.20544657336442, 0.8778800938642806)
(28.63562960099206, 0.7411562018116328)
(31.277408859167828, 0.9108003304697165)
(30.099568604888233, 0.9223824297199484)
(32.0462298218653, 0.9154020553632704)
(28.677959586581775, 0.7435820855736954)
(30.527827659796614, 0.9082836591022638)
(29.04906139919095, 0.7507347626886468)
(32.0144665944026, 0.89413019830787)
(30.91851349484711, 0.9028615549146264)
(31.3800034764747, 0.9215996159390771)
(31.430875142747556, 0.9420497303939578)
(29.61462526460984, 0.8363860258532597)
(30.57595448774951, 0.9356835503145816)
(30.74651534810866, 0.9181794776131926)
(30.651432496571893, 0.9164897864054152)
(30.69888872977879, 0.9324130473160026)
(30.883533971038617, 0.9304182515148498)
(31.261858886051538, 0.9436285444128032)
(30.989186412950247, 0.8205118688637083)
(29.746589490419083, 0.8823236072072904)
(30.98815483437434, 0.9228952528486304)
(31.62901299972873, 0.9500682106875091)
(29.507800162375712, 0.8792937965949872)
(29.42757863010651, 0.884365703779709)
(32.18116964418952, 0.896505514027793)
(29.317675753606196, 0.8520109605902111)
(29.186312669386012, 0.872394690951978)
(30.51513709288736, 0.912721523750484)
(29.51460133194347, 0.8710777003029667)
(29.002438362211983, 0.7213399674052335)
(30.054095517663857, 0.9127360493498483)
(32.23410252697863, 0.9023520956054574)
(29.98546681373455, 0.9274143152385812)
(32.244881266750994, 0.9047598963012793)
(30.42641285597552, 0.7912136152932941)
(30.823222238332413, 0.8575675945976855)
(30.554606432179312, 0.9137902308418645)
(30.819552990303407, 0.935550476151247)
(32.003605598516856, 0.8980654340181861)
(29.504960713449133, 0.8229901515050226)
(32.27713815324024, 0.9057381421973879)
(29.340208261235425, 0.7895586871123881)
(30.11793239042956, 0.9227602170565985)
(29.059813174854263, 0.7679526823081815)
(31.360118153746388, 0.9376839812414091)
(32.51711200128931, 0.9071969869938196)
(32.19358666705644, 0.9447189652989894)
(31.59477449019426, 0.9502770782320424)
(29.704343518395063, 0.8316910741259013)
(30.459422413923814, 0.7904690518430281)
(29.412787024625707, 0.8879479859968732)
(30.585626944729643, 0.7961606090901118)
(28.73131952243193, 0.7505958434029182)
(29.333363970682036, 0.7842437805969987)
(29.307208021670796, 0.785847861638727)
(29.49378092651914, 0.8176831774271792)
(30.068349269880947, 0.9065289388627882)
(31.02985499153858, 0.9318696431183796)
(29.950647986275673, 0.9182590114291327)
(32.089658481177025, 0.8896730385979278)
(28.905321610567988, 0.7247268423838645)
(31.876341520401333, 0.9217659310992393)
(29.24473811555787, 0.8225341291507015)
(32.296753925316246, 0.9528346864596458)
(28.992122653241744, 0.7405433392893201)
(29.41478735773498, 0.8301116525872997)
(30.515209789172584, 0.7972046126976731)
(29.978614242940196, 0.9259961853448021)
(31.564921053488042, 0.9375139044502455)
(29.358923868083963, 0.8164221129029681)
(30.610129324499006, 0.9288049214189226)
(29.655487829810724, 0.8307681295096011)
(29.48468777476429, 0.8177696399425471)
(32.69855572463817, 0.909002350159568)
(30.63315908023522, 0.92513374261916)
(30.682254700188395, 0.8524013561360431)
(30.931906929599016, 0.8519158137691397)
(28.696785186477477, 0.7343775707776666)
(28.902242461196593, 0.7722175846642482)
(29.148066687779995, 0.7978474318358018)
(30.449261171515758, 0.9138865097120282)
(30.943228379330087, 0.8566940528006166)
(29.61793312328384, 0.8721678945261103)
(30.355183930848, 0.9141195093277554)
(29.926089789692224, 0.8976516216744022)
(32.531376400346616, 0.9096290059408254)
(29.376956714414373, 0.7915190250274525)
(31.835646402141332, 0.9441609762207985)
(29.76990841736386, 0.9182477363780269)
(29.910940926413186, 0.8983926013436782)
(29.923876063800382, 0.9068906575468605)
(31.372486141096523, 0.9411365388244709)
(29.95075459657574, 0.913286536000763)
(30.638758964502145, 0.9293688347415371)
(31.99227761381245, 0.8897939398807727)
(29.37945913933596, 0.820600282224018)
(30.70333497666369, 0.9281157441829243)
(30.891641456329417, 0.922733446177751)
(31.661933309823944, 0.9504803980515936)
(29.12008283338759, 0.7417397101589317)
(31.483367867218945, 0.9113696531631937)
(29.312272091718125, 0.8089112125009676)
(30.382100191914226, 0.9094683379663004)
(29.9740993787295, 0.9080257373969312)
(29.450900519241795, 0.8826703261046294)
(30.140693735301323, 0.9389829837727621)
(29.804049921811053, 0.8959470484442504)
(31.876026250983138, 0.9212807342955358)
(30.146501735931363, 0.9343764629920497)
(29.15549534609083, 0.8803034042943638)
(31.59921384488421, 0.9468763890335568)
(28.99280719048262, 0.7308927744594964)
(29.740400431526773, 0.8470239146822639)
(30.66148697495173, 0.9357555080341133)
(28.7905285659755, 0.786993819758386)
(31.11792370889846, 0.9357855819515021)
(29.667904973266083, 0.9038725289816741)
(30.615449560680187, 0.9128828178094364)
(30.77184313305196, 0.9312503750093719)
(29.1719174520502, 0.8671263761638556)
(29.0392433087751, 0.7285262121441508)
(29.95933390010871, 0.9075764795560577)
(31.362008505340874, 0.9420766125456441)
(28.702070359483173, 0.7568047598260614)
(29.15150169607083, 0.8009930836263343)
(30.908872970766424, 0.9033981408508144)
(32.26388329166547, 0.8976859325913822)
(29.307238914226286, 0.7870938249375271)
(30.58728766917859, 0.9218720046758597)
(29.01043469804359, 0.7597694555108976)
(32.23811710776931, 0.9010765387784716)
(30.076901632650088, 0.9088504467974888)
(29.512086372109753, 0.8884486167496832)
(29.219517746206513, 0.8433012670930727)
(29.93739551589117, 0.9071364006540318)
(29.070752447959517, 0.7579557561406204)
(30.582592177218736, 0.92291796667703)
(29.13955930612813, 0.7951709760317991)
(31.45813824883716, 0.9111388245544737)
(30.88642888016029, 0.9029776110863066)
(30.766896492313485, 0.9141070305954272)
(29.437322555169622, 0.795519557486844)
(29.5346122257617, 0.820404048260841)
(28.809062590431097, 0.7589738410796046)
(30.87049072299289, 0.8112040290600949)
(30.32053144097173, 0.9142957356431517)
(30.204846075903337, 0.9022899859123596)
(31.48264976784276, 0.9335109596453953)
(29.21315201639224, 0.881269774283055)
(30.54436915720636, 0.9107460556995515)
(30.520911087011633, 0.9010127815492613)
(32.05948361826326, 0.9137341207547202)
(32.238366763484365, 0.8976276626202786)
(30.50963450094658, 0.9357064593388806)
(28.898778277605505, 0.7867123177173339)
(29.618774260679533, 0.8299477774373549)
(32.1744684088352, 0.8955102397791782)
(32.56393898149211, 0.9186657162057987)
(29.69166275588662, 0.9127179011961942)
(30.74328243426397, 0.9172648654151772)
(31.256932140161922, 0.9412544296950711)
(29.385823988816174, 0.8624321792943398)
(31.123783675657506, 0.9364723642511791)
(30.84415466599112, 0.9400296602480973)
(31.48884805637911, 0.933809325799715)
(31.011151379214937, 0.9247306532406332)
(31.356552100681228, 0.9438229182841255)
(30.681162481741076, 0.928091061150266)
(30.078285509832856, 0.9218890338362095)
(30.52288683463768, 0.9222787513061905)
(28.75950408104641, 0.7439763478318396)
(28.95474498927075, 0.7494441272427431)
(29.460393817331273, 0.8665413388493155)
(28.9990163115256, 0.7611991870445557)
(30.87640562671847, 0.9185717619296194)
(31.38405213801329, 0.9121750782773462)
(30.740653507177417, 0.9210054337421627)
(29.286658009591488, 0.8538057431353019)
(30.642583572630603, 0.9298932958849063)
(31.24391567262284, 0.938636729865231)
(28.956055120716048, 0.7763657193913082)
(31.022788580848456, 0.9277922503408159)
(31.34677183038071, 0.9452179291036503)
(31.33650803239203, 0.9126836051113206)
(29.395917693985965, 0.7929302357909049)
(29.114181647743614, 0.7906056526167476)
(29.375801620693988, 0.8137822581964773)
(31.389093860881395, 0.9456999556184443)
(29.510148628134903, 0.8235045019407368)
(29.908311082030625, 0.907259986850793)
(30.737367958073495, 0.9193336087163996)
(28.74613800650385, 0.7381109131106021)
(30.654640626265373, 0.9222603339677468)
(30.51877067644044, 0.9136142292517245)
(31.377440862805706, 0.9128384167842377)
(29.418483057328043, 0.7951961587705237)
(31.584239092892016, 0.9452818675428372)
(29.81046917009586, 0.9017690757414022)
(29.224874575025048, 0.8550428517825255)
(29.52685316868429, 0.8234900411794969)
(29.29871921568499, 0.8165255438479029)
(30.52378312681151, 0.9229941947795173)
(30.760347746477983, 0.8048333792941335)
(32.28778932126725, 0.9033588921169194)
(29.726021267453934, 0.9143511459449933)
(30.548471537304952, 0.9228019093835366)
(29.025203119255924, 0.7380818946971611)
(29.86179873154863, 0.9000682006544634)
(29.817976657764035, 0.8552466484316401)
(29.69484027527166, 0.9039186534212176)
(30.371998429004606, 0.8940255761215861)
(30.70737197423874, 0.916659123711446)
(30.295653429110025, 0.8911107341550116)
(31.199548654941008, 0.9360237243599621)
(32.525666274409254, 0.9143861265348389)
(32.20813250847283, 0.906286370310632)
(30.564769102615195, 0.9225250318760159)
(30.030902238021028, 0.9296290594390821)
(29.005144378165824, 0.7242754408996357)
(29.02468081859457, 0.7473343364710632)
(29.339050451057727, 0.8230448485028484)
(28.985644137205018, 0.8344888331893079)
(29.787221423874414, 0.9075109708124436)
(30.65951286614821, 0.930303475810278)
(30.017228575608446, 0.9153077533836217)
(30.388339592139918, 0.8934172342484806)
(29.4123688459996, 0.7948293791714877)
(28.821157341553842, 0.7687983987584546)
(30.128569819408277, 0.9200441117776719)
(32.151997117079375, 0.9459258125954445)
(28.72258823638697, 0.7341767220965473)
(30.543953208179598, 0.9244938545242054)
(31.192869081272097, 0.9375781912276653)
(28.717700906658422, 0.7622673950953254)
(28.63260931434042, 0.7303467295687482)
(30.912167097049526, 0.8116687630873834)
(30.925216734361108, 0.9250784865136169)
(30.716506582117084, 0.808244329791754)
(29.29977155939485, 0.8202828422794252)
(28.681492851858856, 0.7439348657465499)
(31.010780527532926, 0.9387995091873137)
(30.296418441882448, 0.8910788639987206)
(30.59689572840535, 0.8171185357712873)
(29.41741519012764, 0.8781361756507237)
(30.844161067385336, 0.931813791916881)
(29.34315435381776, 0.8539635274936749)
(32.134864795090834, 0.8884199855841134)
(30.503532429558913, 0.9010441574766778)
(31.72691397494529, 0.9410318353913774)
(31.470237150555434, 0.9312337048260122)
(29.252826485087855, 0.804889124241146)
(28.925989227153895, 0.7580827028289416)
(30.284939319309146, 0.8907791471969317)
(31.911317473346816, 0.9223136512372996)
(30.686902074950257, 0.9255129504903616)
(31.008154706152652, 0.9388516528390902)
(30.512755355465014, 0.9019755754981003)
(32.254313023574966, 0.9017369472611338)
(29.09278511056413, 0.7637612817678747)
(29.00968024174089, 0.8370596114202421)
(28.96538387264148, 0.7617025860468285)
(31.19950234011073, 0.9118516251840927)
(31.107161351050276, 0.9427386224442216)
(31.302149594185597, 0.9470272215764126)
(30.095813008968804, 0.929464151878968)
(30.055805804478535, 0.9197342246058189)
(29.01425427518066, 0.7749339861785332)
(30.970048543559013, 0.9362545538327168)
(29.174656552207672, 0.8052480379929132)
(30.193583188828512, 0.9370408724052973)
(30.54117551100046, 0.9354417003840426)
(30.78903864722757, 0.9245420641455462)
(30.67812082571104, 0.927847664062291)
(31.423566169495313, 0.9142383936763053)
(30.695873045647858, 0.9321843008767732)
(29.20339465600213, 0.7394541486419884)
(29.32398089190046, 0.8301491252183175)
(30.27284545964315, 0.9081195745822573)
(31.890690858557477, 0.9207325731467609)
(31.41195965277699, 0.9271420085688101)
(30.40988463574243, 0.9145763929485169)
(30.82289761480387, 0.8112727655262415)
(28.95713211404101, 0.731536541302997)
(30.462684247458082, 0.8993267008631547)
(30.70812259208248, 0.8531942058365788)
(28.753057984059403, 0.7664169552232707)
(30.104843059947367, 0.9048620198840724)
(29.31750365559538, 0.8647676392316107)
(30.7548136799184, 0.9250493272476402)
(30.062556110159868, 0.9140699631191795)
(31.99927262196899, 0.8857686646467495)
(30.661953467166615, 0.7933292019107296)
(31.126307027195224, 0.9439720896481669)
(30.725613206479828, 0.932840097928589)
(29.191376180452377, 0.8133890707342909)
(30.57943706239616, 0.9313011311973466)
(31.30743921354906, 0.9419454851759052)
(30.861847824084748, 0.8022666959855667)
(29.12687151805146, 0.7939944682872525)
(29.49575126843202, 0.8135073060261117)
(29.312220169656705, 0.8551005038931521)
(30.067736481543683, 0.9204431850913022)
(28.711977613963242, 0.7421933131395545)
(31.005077891054718, 0.9290708697189697)
(29.025437359134386, 0.7338855046528223)
(30.79029980263742, 0.937148656997808)
(30.39665792332722, 0.9282499244290869)
(30.101011872506007, 0.910729486983338)
(30.029235997429264, 0.930376143547859)
(30.799851212483375, 0.8023558356286815)
(29.417752231361682, 0.8579948016550966)
(32.433369761158936, 0.9006018231251087)
(29.16806697170093, 0.8011094431329792)
(29.005400593375313, 0.8436611618656789)
(28.950860428849026, 0.784139625710534)
(29.221553983717165, 0.8236557084786655)
(30.535561345356488, 0.9230844638896927)
(29.149707836452773, 0.8838283683225159)
(32.625934359686546, 0.9198960422908118)
(30.5739489414194, 0.9228509447900392)
(30.750710955938317, 0.9135632161372003)
(29.95234146695122, 0.9076289179424073)
(31.227015936815295, 0.9378800121057302)
(30.867041956336934, 0.9337070854027073)
(32.18380713995191, 0.9018616829043709)
(29.175834744035036, 0.8022106550894952)
(31.45433151435278, 0.9310488730139642)
(29.282606750719303, 0.8682879697936199)
(31.324170441929677, 0.9432671597226119)
(31.328147982068913, 0.9425463348363621)
(30.55605314996937, 0.9093395792935359)
(31.47777391223928, 0.9436522126339206)
(29.968643731686726, 0.9138074727525524)
(29.32048903078592, 0.8518170796876604)
(30.000881858325386, 0.9137397533572685)
(32.27278455098352, 0.9040976908500677)
(30.680119593715844, 0.7981074068519127)
(30.74587410081492, 0.9140886348225309)
(29.179469409540218, 0.7345813167558272)
(31.350434753243533, 0.9102713569414119)
(31.803945890374816, 0.9171741287866225)
(32.09772023666618, 0.8949777547941814)
(30.468889393814763, 0.9007845939329463)
(28.84992924429301, 0.8371741476036924)
(31.439801376275263, 0.9225762918748345)
(30.668122831829592, 0.9153517603132413)
(32.24332313771284, 0.9462913717049066)
(30.541712597940386, 0.8412914828627278)
(29.801815065446178, 0.8904607144540496)
(28.734801302004595, 0.7310241372105849)
(29.123693553454967, 0.7912989537311687)
(29.75280003666819, 0.8464333613583485)
(30.32115305721609, 0.9059397099242978)
(32.97437775238882, 0.948411551299749)
(29.01869350000606, 0.8471640188077418)
(32.962371873182065, 0.9450082864321627)
(29.12416453542226, 0.7637515832133784)
(30.551773788604418, 0.9086210403637267)
(31.469824643661468, 0.9461280885506248)
(30.604706804795924, 0.920283947007209)
(30.036083054363708, 0.9208229934990664)
(30.596560378332377, 0.7862233765966705)
(28.994061265343785, 0.7758922573734803)
(29.53238557091378, 0.8236328911795557)
(30.87558720511554, 0.9242814135834143)
(29.36474088410995, 0.7925310251496843)
(28.591431855915822, 0.7371699645699331)
(31.050755905920212, 0.9313537464158987)
(29.362205776913243, 0.8665631360365537)
(30.970037560790217, 0.861507944156933)
(29.962798634464033, 0.9180255072178123)
(30.915823812943472, 0.9337362590915838)
(29.937521283706445, 0.9079747025380968)
(32.17929395332125, 0.9011889257384076)
(32.34621824698928, 0.8994175707577137)
(29.05594944865033, 0.8030428184890244)
(29.237660553016237, 0.8733514212355621)
(29.223161441085168, 0.8788507022644764)
(30.681728211980776, 0.9241190367758976)
(30.711282088663452, 0.9270165162891773)
(32.226836186404945, 0.9503587177292876)
(29.956293462645256, 0.9080415070207171)
(30.827437645579966, 0.9383260070481029)
(30.248128132640023, 0.907780014540255)
(29.27592301729872, 0.8705535298790874)
(31.221773267558667, 0.9096050807645251)
(30.801113399388463, 0.9390452672148674)
(29.499660973749787, 0.8100493360497754)
(30.75897102258029, 0.9144577681546872)
(29.488803242969336, 0.8744809490758233)
(32.17248515025358, 0.8912164815936096)
(29.385976127775642, 0.867955849951314)
(29.413497061385392, 0.8747527101776059)
(30.505292801752056, 0.9014332935532632)
(30.44987664546687, 0.8957630274954714)
(32.69947437895733, 0.9123934425437472)
(32.11072780265833, 0.8931205945227857)
(29.158816997731797, 0.759127724889658)
(30.551562586727428, 0.9358614835924821)
(31.641800040327574, 0.9508294731246136)
(30.8403203264834, 0.7991812129592322)
(29.140768014975464, 0.7496118334262593)
(31.023607978756786, 0.9255614778679367)
(30.521776263705583, 0.9355084902428333)
(29.540844206789124, 0.8847235438672394)
