(31.22822123616605, 0.9171232275029597)
(32.551920307333106, 0.9146713538255842)
(30.633761535950757, 0.928921179263034)
(30.965497467284134, 0.9351216776369682)
(30.48903559948439, 0.9277581664657907)
(32.54587724321648, 0.9147903229714831)
(33.159202567097424, 0.9541111705145711)
(30.93962813987643, 0.8417009528732656)
(32.332029773911835, 0.9156718731512603)
(30.72520418640191, 0.9332459709127641)
(29.570000396607412, 0.8858972516448158)
(29.302486665967624, 0.8209094933821558)
(31.353817018943097, 0.9476289372402885)
(31.06757834324259, 0.9349953296998491)
(29.365842369979323, 0.9013420885816401)
(29.08605266122833, 0.8575689457079007)
(32.65985494121192, 0.9240043877593667)
(28.86473581397297, 0.8338023176525418)
(29.29071472981104, 0.8078728597168171)
(28.721103399466088, 0.7873582516780043)
(30.849257169175868, 0.8280230227659162)
(31.195320410528776, 0.9178977849147877)
(29.774293165189725, 0.9210767445067762)
(31.56140059195495, 0.9461971399026744)
(32.14935364700296, 0.9099480406715031)
(29.30622369396099, 0.8288513976141793)
(31.183956051557736, 0.9107508684112336)
(29.865434521267154, 0.8355543692448513)
(29.244028751358684, 0.8081197391441768)
(32.102116617255085, 0.9599673620394892)
(29.635295506454792, 0.8564308468989672)
(30.949391633351397, 0.9347151278265672)
(30.85338834386385, 0.9100757690175815)
(30.03043536082975, 0.9222825251168011)
(29.650028041688863, 0.8557180745824685)
(29.636261998119902, 0.8850897372386306)
(31.21335887735696, 0.9339762115184377)
(32.06086208746343, 0.9519439210431797)
(31.264689148162724, 0.9428457287848893)
(29.239928741833232, 0.761768987584445)
(33.18423081849659, 0.961020133753156)
(31.212879758327592, 0.9482467464138855)
(29.538135705734216, 0.8313582886316526)
(30.660970413750764, 0.935020251049981)
(29.32032207946447, 0.871275343316664)
(29.01936296427872, 0.8465751852842494)
(30.667066425586377, 0.9273898592988438)
(32.60635666111052, 0.9252421705983168)
(28.758609968380945, 0.7943214160385461)
(29.12507092454982, 0.8877802970941961)
(29.38836567545281, 0.8299624281718868)
(31.179988754095124, 0.9532131376288929)
(28.95920637218394, 0.8019789015898194)
(29.66805572551074, 0.8558958111174417)
(28.79097640340065, 0.771485832799574)
(29.290814890732477, 0.910721797962821)
(29.047805277073703, 0.8027884429202722)
(32.58500025628504, 0.9180938403243114)
(29.090630403279203, 0.8463820704354788)
(29.249406495356766, 0.8020973739683932)
(31.310808341520584, 0.947140735417756)
(30.383588674496067, 0.9135319293539154)
(28.76685571789929, 0.7634360316715673)
(33.10819755931064, 0.9528022123560609)
(29.390621027546587, 0.8215436811928627)
(32.19753444797028, 0.9157739023295112)
(29.605967691698098, 0.9199389900417054)
(32.29271793572474, 0.9150512377212051)
(31.64403321489162, 0.9373646122557935)
(31.017857670313, 0.8575169004624663)
(32.09796123846651, 0.9085433750332078)
(30.142851052235, 0.9173019317294023)
(30.95127402898672, 0.9347267796188036)
(32.11738389465813, 0.9176139692992594)
(29.368544422825458, 0.8347348199824901)
(31.380510144994247, 0.9303559344605663)
(29.20954709462773, 0.8331092858273623)
(29.262778874661215, 0.9023610017219168)
(30.758342577985964, 0.9386053783228395)
(30.633095307655502, 0.9282119661264174)
(28.81117018637887, 0.8028674775826178)
(31.429062309994073, 0.9500474986706637)
(29.32717648979378, 0.8843308087032635)
(30.86583981028258, 0.9103462485488496)
(31.43313071703874, 0.9440551405918517)
(31.41450318137685, 0.9319628642149083)
(30.869151073454944, 0.9131713999684252)
(29.188763704933194, 0.7958072919393412)
(29.303830076598384, 0.8422614305687567)
(32.17975826555308, 0.9117634171048422)
(28.96990748117894, 0.8240840238863376)
(31.30402614374265, 0.953556307524635)
(29.584797918080863, 0.8359238722232739)
(32.342574789911176, 0.915063841781708)
(29.623999315907646, 0.9224501548509211)
(29.988076576092915, 0.9134037992772831)
(32.62913516688941, 0.9201304140260437)
(32.412140336333266, 0.9213257482411639)
(31.437417581363892, 0.9395941810391922)
(32.291208057964226, 0.9125523664019748)
(30.060795727365033, 0.9058998201440235)
(31.44377605288718, 0.9323155619933086)
(30.92217746142302, 0.9328729525650511)
(30.847370153760366, 0.9342193131088775)
(28.708896929315753, 0.7633648793493797)
(30.833760322512703, 0.9323724283361713)
(28.993149238320267, 0.8244630047938379)
(31.25045842236638, 0.9386404293351047)
(31.056843515675716, 0.9049686639903024)
(32.588004043030956, 0.9198443188356523)
(28.92096293233771, 0.9078693671328625)
(28.65378895964359, 0.7695592348359369)
(32.33547751219223, 0.9140273631065473)
(30.707834891604833, 0.9338747566953479)
(32.1618869124451, 0.9216691155761969)
(28.71762326275467, 0.7719795596412815)
(30.56206129681586, 0.9288488072484676)
(29.157772569556208, 0.8105763951217638)
(31.723974365232458, 0.9105484834123898)
(31.183784149603365, 0.9108708942841601)
(31.53514258495322, 0.933962442970379)
(31.183267907789464, 0.9494595227526419)
(29.72507788343067, 0.8568162952537646)
(31.06067013197725, 0.9355349239504047)
