(30.423267470831206, 0.9164232543792329)
(31.47309496746975, 0.9146464999111282)
(29.420094958472358, 0.9237562243197341)
(30.176979605712347, 0.9303280462400271)
(30.124192899679457, 0.9249670194833491)
(31.46590762720703, 0.9148042238978431)
(31.468708391317037, 0.9552003130242891)
(30.44904759053527, 0.8321305547433554)
(30.54082652716026, 0.914712648658957)
(29.962527998813776, 0.9293269918306647)
(29.454085176666, 0.8775095051602283)
(28.97094251671703, 0.815166466638487)
(31.76747375615903, 0.9531199970885645)
(31.36510959822104, 0.9292203310615781)
(29.872578970769226, 0.8919222494529214)
(28.77608458509382, 0.8487184503796109)
(31.241413678482903, 0.9231172013770198)
(29.0106751374983, 0.81099295111023)
(29.55385046450575, 0.8083957675725802)
(28.427003881232586, 0.77827956719952)
(30.295357240316317, 0.8306343733880477)
(30.45372198294333, 0.917340377136967)
(29.931971052452614, 0.9119484674199095)
(29.58319315411333, 0.9402754677877982)
(30.584269327553628, 0.9071637986346758)
(29.066954270056375, 0.8301997151588716)
(30.35671900216254, 0.9046488416914193)
(29.604350476470017, 0.845335195374815)
(29.272481269255547, 0.768754995430461)
(32.35772328221431, 0.9565906158077535)
(29.846961344267683, 0.8542491666578751)
(30.822811884267324, 0.9283009420648562)
(29.93349332852285, 0.9073465559813915)
(29.54420368789412, 0.9242104646178563)
(29.905632975020584, 0.8541919487373323)
(29.50482923348953, 0.8750150041705128)
(31.338895648512, 0.9267460449815188)
(31.0077511514719, 0.9535747913795777)
(31.71979659793677, 0.9475614698455908)
(28.99110588536349, 0.7543548543877042)
(32.18622062110758, 0.9608240583925551)
(30.1624536605291, 0.9414803129384264)
(29.230680596676365, 0.8319236837679621)
(29.42706182849742, 0.9291465168477804)
(29.538589868639086, 0.8553570359905165)
(28.693163230494825, 0.8460089146529856)
(29.465678448977712, 0.9219512934969049)
(32.40668489226533, 0.9259254108413907)
(28.647241231600404, 0.7919898261641349)
(29.073178490630657, 0.8660193344785718)
(29.69783165738641, 0.8289669028875599)
(30.04437569699509, 0.9491851696520517)
(28.774542593765297, 0.7693198663123617)
(29.90769423375056, 0.8530407055561403)
(28.668696014389084, 0.7802570155332329)
(29.338516355293713, 0.8950333072037008)
