(30.323574638486022, 0.9161774142892598)
(30.08293086969315, 0.9062168629272057)
(29.850834048127112, 0.9264933001203646)
(30.363819087122785, 0.9312690837805835)
(31.061129945136635, 0.930366883082402)
(30.066412823718803, 0.9063273585914046)
(31.695877996046317, 0.953618840767434)
(30.973464433705434, 0.839059000174873)
(30.657176084118692, 0.9078186391332013)
(30.892752045823112, 0.9332594747080996)
(29.4936589702503, 0.8771862948297336)
(29.07948661743962, 0.8154571729376223)
(32.51315903507817, 0.9402755139302825)
(32.09912941453838, 0.9302294100494166)
(30.097021695431717, 0.902864029397966)
(28.68672616446982, 0.8541786009313291)
(30.715446628286834, 0.9175281597537511)
(29.32837459883761, 0.8324124113568554)
(29.50661954470364, 0.8057897637478315)
(28.384548883244012, 0.7838074805612445)
(29.912454556251376, 0.833620243554134)
(30.359640473291158, 0.9171906750170801)
(29.694549397117285, 0.9151904793102398)
(31.657903878880568, 0.945511502963705)
(32.87045098650314, 0.9079667819665914)
(29.08820420784931, 0.8200785910223899)
(31.28106710692279, 0.9101423201043052)
(29.531576179127587, 0.8349668628616116)
(29.154384114115928, 0.8039198355871989)
(32.6858465784652, 0.9554054606294455)
(29.74254967282413, 0.8552558170862654)
(30.864707941681893, 0.9273865999866382)
(30.57972165167468, 0.9048155037764969)
(29.64086820702829, 0.9180062573292089)
(29.78042990556252, 0.8548186230845123)
(29.576918877647614, 0.8742886517925872)
(32.10187966054927, 0.9299216921120469)
(31.27401929928392, 0.9526369492103691)
(32.40236563538147, 0.9361518342810029)
(29.30145722354505, 0.8004537142366553)
(31.629455609245966, 0.9588766322793417)
(30.109922111508585, 0.9431329320338715)
(29.23850156325939, 0.8250585254921263)
(29.659529056911545, 0.9275709409634486)
(29.472601411529617, 0.8613970165428958)
(28.656793874884812, 0.8453318322148166)
(29.65150386527796, 0.9247116913456489)
(30.570055562119173, 0.9192330990402858)
(28.333515808463396, 0.7893952463945059)
(29.233565443755293, 0.8840792760903944)
(29.58718580752476, 0.8279507000661395)
(29.953483494994245, 0.9490134994859776)
(28.918042655160612, 0.7956809008600209)
(29.78592598679876, 0.8549856280846077)
(28.329430920308294, 0.7671195821500189)
(29.4335173100316, 0.9097816750353094)
(28.721423066923748, 0.8013420833764798)
(30.09863956691384, 0.9094642952437713)
(28.69128693341586, 0.8453509307390342)
(29.448390061563664, 0.8008942500625947)
(32.51956310287693, 0.9397679663717974)
(29.94402309156253, 0.9077732195986573)
(28.278715465121508, 0.7548072489295712)
(31.624295380984822, 0.9518777401334113)
(29.184750462309708, 0.8165681686599184)
(29.637977010195527, 0.9095143870201272)
(29.54965569811504, 0.9187404794361115)
(30.65056941938503, 0.9081003154220362)
(30.436520475346597, 0.9352815517645608)
(31.061242102073095, 0.8570754128298148)
(32.91085145612558, 0.9059901814056269)
(30.0514369033515, 0.9125044791321798)
(30.308608631889502, 0.9319295349978471)
(32.58940545842601, 0.9177951006077728)
(29.578177551589924, 0.8337390863515431)
(30.701959684487075, 0.9190302908519475)
(29.063470050109505, 0.8241775483914232)
(29.41434231186371, 0.9021001094603678)
(30.860491293206117, 0.9365754700333864)
(30.49805066937072, 0.9262920214056882)
(28.559515926223327, 0.8000824598134502)
(32.406987622886305, 0.9441086130395651)
(29.461239128129826, 0.8752408262946877)
(30.59134072240952, 0.9059306362392824)
(31.77777749862559, 0.9448124113128099)
(30.711691351863315, 0.9210953350545371)
(30.387144052854424, 0.9076131167266972)
(29.029697113398658, 0.7891391145731195)
(29.546205748634186, 0.8453791609903062)
(29.64495433086018, 0.904528547616244)
(28.88152075424104, 0.8166153729689141)
