(30.61974580664708, 0.91608221415343)
(31.728517761885747, 0.9130660470163459)
(31.11385049899022, 0.9255528828454509)
(31.55508570937468, 0.9345735417883572)
(30.604312295285354, 0.9271219304502676)
(31.78216867830296, 0.9133739136228075)
(31.508302000488037, 0.9270909543732175)
(30.967371217427235, 0.8205743651436075)
(31.650899256226328, 0.9112348595709601)
(31.47139293304774, 0.9342276150998855)
(29.653847813901237, 0.884016075852737)
(29.400474728332945, 0.8118723666188135)
(32.309072054406855, 0.9431112052546773)
(32.55537828302092, 0.9361197172397252)
(29.9584448195425, 0.8963096979528675)
(29.12674686929956, 0.8595907274140778)
(31.577314925204618, 0.9192553829883978)
(29.203354073580805, 0.8102780283146817)
(29.627549538033268, 0.804443456074959)
(28.84027409056399, 0.7820655379524182)
(29.69545935176265, 0.8140159112472173)
(30.63337073060734, 0.9171188988885897)
(30.056391771525895, 0.9206260991508188)
(31.15690939676988, 0.9396669022959903)
(32.602643140216834, 0.9043042131550054)
(29.352460750049044, 0.8242100091524824)
(31.204465756637084, 0.9063644750678854)
(29.813009069262186, 0.8285028998144789)
(29.33621061523446, 0.7690244083526923)
(33.721688367243004, 0.9595792982500265)
(29.93377751699154, 0.8572697235121558)
(31.51467678571017, 0.9296999123533948)
(30.81392897459321, 0.9089018611612486)
(29.814443492021844, 0.9184151014608559)
(29.98556465152607, 0.8565272177352853)
(29.722642648856997, 0.882872303572433)
(32.581676204106685, 0.9333925785408379)
(31.087452255055418, 0.941062227647826)
(32.2016688451236, 0.9373555170055733)
(29.466291533885286, 0.7525644897204429)
(33.02894755677698, 0.9591093653258236)
(31.427658411164686, 0.9436142403050654)
(29.565363989806663, 0.8257581056299497)
(31.066400524525093, 0.9283496074383704)
(29.70656304086617, 0.8679911775787015)
(29.108680694164867, 0.8512749924976768)
(31.01671795792276, 0.921996954950785)
(32.332188325610915, 0.923921695413)
(28.861729735850005, 0.7902819317609733)
(29.206791761675923, 0.883790112619644)
(29.808688047300294, 0.832157468912224)
(31.503091496626098, 0.9502230929979177)
(29.147132750159855, 0.7794304570802119)
(30.001496049549296, 0.8554223783177729)
(28.858192686897958, 0.7741062104379703)
(29.388877510919492, 0.9089453526851313)
(28.858733504467928, 0.8008307192440371)
(31.763868681385723, 0.914584660309004)
(29.140848919858094, 0.851710330678626)
(29.57342630974943, 0.7985923242739542)
(32.179322971381474, 0.9417057748884406)
(30.693762667909553, 0.9133069090943318)
(28.853010973645578, 0.7621651301896298)
(31.497406680715436, 0.9258948894565149)
(29.48456061270289, 0.8137705992403238)
(31.851346726192332, 0.906854924130851)
(29.645813672653386, 0.9206116784221333)
(31.64583059056018, 0.9110450104474271)
(31.5371466726759, 0.9350658841182994)
(31.085928090352542, 0.8379259699543917)
(32.62852168714143, 0.902067706130713)
(30.71802095467151, 0.9172773494042018)
(31.522841806412067, 0.9353836116753177)
(32.47810933052802, 0.9149277350195639)
(29.776158889976156, 0.8337546241964003)
(31.591240843163042, 0.920316164855128)
(29.300865287781118, 0.8043570774278158)
(29.336727839121743, 0.9024552502254393)
(31.585086172798015, 0.9386683344237031)
(31.355502989001923, 0.9279009078408055)
(28.888504115739863, 0.7980879235224929)
(33.03444411822338, 0.9506819405028238)
(29.690172202092985, 0.8835257768350505)
(30.844705753899817, 0.9095544947986793)
(30.70355653056795, 0.9410656953528921)
(31.632405787053823, 0.9226683903498747)
(31.03976843870319, 0.9134472230345891)
(29.232305790232637, 0.7929968711608958)
