1.200217 0.000000
1.200217 0.025000
1.572477 0.025000
1.572477 0.050000
1.652385 0.050000
1.652385 0.075000
1.756760 0.075000
1.756760 0.100000
1.802292 0.100000
1.802292 0.125000
1.809119 0.125000
1.809119 0.150000
2.035551 0.150000
2.035551 0.175000
2.052247 0.175000
2.052247 0.200000
2.174958 0.200000
2.174958 0.225000
2.266795 0.225000
2.266795 0.250000
2.280547 0.250000
2.280547 0.275000
2.285022 0.275000
2.285022 0.300000
2.324515 0.300000
2.324515 0.325000
2.326159 0.325000
2.326159 0.350000
2.380355 0.350000
2.380355 0.375000
2.528286 0.375000
2.528286 0.400000
2.615102 0.400000
2.615102 0.425000
2.798808 0.425000
2.798808 0.450000
2.827195 0.450000
2.827195 0.475000
2.956070 0.475000
2.956070 0.500000
2.995770 0.500000
2.995770 0.525000
3.123363 0.525000
3.123363 0.550000
3.181054 0.550000
3.181054 0.575000
3.221158 0.575000
3.221158 0.600000
3.316468 0.600000
3.316468 0.625000
3.399183 0.625000
3.399183 0.650000
3.607532 0.650000
3.607532 0.675000
3.877278 0.675000
3.877278 0.700000
4.020327 0.700000
4.020327 0.725000
4.261463 0.725000
4.261463 0.750000
4.640691 0.750000
4.640691 0.775000
4.752928 0.775000
4.752928 0.800000
7.056674 0.800000
7.056674 0.825000
7.404761 0.825000
7.404761 0.850000
8.236676 0.850000
8.236676 0.875000
8.326323 0.875000
8.326323 0.900000
10.714988 0.900000
10.714988 0.925000
16.654982 0.925000
16.654982 0.950000
16.681534 0.950000
16.681534 0.975000
19.193392 0.975000
19.193392 1.000000
