0.000000 0.000000
0.000000 0.011628
13.717213 0.011628
13.717213 0.023256
18.300406 0.023256
18.300406 0.034884
23.483113 0.034884
23.483113 0.046512
25.858340 0.046512
25.858340 0.058140
26.821399 0.058140
26.821399 0.069767
27.727631 0.069767
27.727631 0.081395
28.160982 0.081395
28.160982 0.093023
32.152518 0.093023
32.152518 0.104651
33.893255 0.104651
33.893255 0.116279
35.631885 0.116279
35.631885 0.127907
37.124365 0.127907
37.124365 0.139535
37.966351 0.139535
37.966351 0.151163
38.021361 0.151163
38.021361 0.162791
38.446237 0.162791
38.446237 0.174419
38.984668 0.174419
38.984668 0.186047
40.248222 0.186047
40.248222 0.197674
42.248973 0.197674
42.248973 0.209302
43.645263 0.209302
43.645263 0.220930
43.669324 0.220930
43.669324 0.232558
43.756752 0.232558
43.756752 0.244186
44.339417 0.244186
44.339417 0.255814
44.403271 0.255814
44.403271 0.267442
44.908732 0.267442
44.908732 0.279070
45.047396 0.279070
45.047396 0.290698
45.471875 0.290698
45.471875 0.302326
46.580584 0.302326
46.580584 0.313953
46.826541 0.313953
46.826541 0.325581
46.973269 0.325581
46.973269 0.337209
47.489470 0.337209
47.489470 0.348837
48.262347 0.348837
48.262347 0.360465
48.432659 0.360465
48.432659 0.372093
48.438847 0.372093
48.438847 0.383721
48.624378 0.383721
48.624378 0.395349
50.187674 0.395349
50.187674 0.406977
50.972769 0.406977
50.972769 0.418605
52.608009 0.418605
52.608009 0.430233
55.400725 0.430233
55.400725 0.441860
55.822681 0.441860
55.822681 0.453488
57.342033 0.453488
57.342033 0.465116
60.254767 0.465116
60.254767 0.476744
60.438936 0.476744
60.438936 0.488372
65.255978 0.488372
65.255978 0.500000
65.594111 0.500000
65.594111 0.511628
65.801725 0.511628
65.801725 0.523256
66.409697 0.523256
66.409697 0.534884
67.415722 0.534884
67.415722 0.546512
67.939424 0.546512
67.939424 0.558140
68.322881 0.558140
68.322881 0.569767
70.347004 0.569767
70.347004 0.581395
71.228215 0.581395
71.228215 0.593023
75.496113 0.593023
75.496113 0.604651
75.808400 0.604651
75.808400 0.616279
76.080180 0.616279
76.080180 0.627907
77.442129 0.627907
77.442129 0.639535
77.503902 0.639535
77.503902 0.651163
79.527457 0.651163
79.527457 0.662791
80.822689 0.662791
80.822689 0.674419
81.101133 0.674419
81.101133 0.686047
82.660527 0.686047
82.660527 0.697674
82.809431 0.697674
82.809431 0.709302
83.165569 0.709302
83.165569 0.720930
84.653746 0.720930
84.653746 0.732558
86.027490 0.732558
86.027490 0.744186
89.996762 0.744186
89.996762 0.755814
90.154090 0.755814
90.154090 0.767442
90.483737 0.767442
90.483737 0.779070
93.308087 0.779070
93.308087 0.790698
96.348893 0.790698
96.348893 0.802326
96.386105 0.802326
96.386105 0.813953
99.766794 0.813953
99.766794 0.825581
100.320526 0.825581
100.320526 0.837209
101.595723 0.837209
101.595723 0.848837
103.078332 0.848837
103.078332 0.860465
103.304910 0.860465
103.304910 0.872093
103.961619 0.872093
103.961619 0.883721
105.043825 0.883721
105.043825 0.895349
107.662077 0.895349
107.662077 0.906977
111.146152 0.906977
111.146152 0.918605
111.754929 0.918605
111.754929 0.930233
127.036095 0.930233
127.036095 0.941860
132.934643 0.941860
132.934643 0.953488
143.118167 0.953488
143.118167 0.965116
148.153781 0.965116
148.153781 0.976744
154.307103 0.976744
154.307103 0.988372
175.502941 0.988372
175.502941 1.000000
