15.174086 0.000000
15.174086 0.025000
18.085839 0.025000
18.085839 0.050000
18.088217 0.050000
18.088217 0.075000
18.097094 0.075000
18.097094 0.100000
18.101173 0.100000
18.101173 0.125000
18.110724 0.125000
18.110724 0.150000
18.112460 0.150000
18.112460 0.175000
18.116252 0.175000
18.116252 0.200000
18.134498 0.200000
18.134498 0.225000
18.135122 0.225000
18.135122 0.250000
18.136593 0.250000
18.136593 0.275000
18.139011 0.275000
18.139011 0.300000
18.145044 0.300000
18.145044 0.325000
18.150851 0.325000
18.150851 0.350000
18.156541 0.350000
18.156541 0.375000
18.164718 0.375000
18.164718 0.400000
18.165008 0.400000
18.165008 0.425000
18.189181 0.425000
18.189181 0.450000
21.068263 0.450000
21.068263 0.475000
21.075866 0.475000
21.075866 0.500000
21.076896 0.500000
21.076896 0.525000
21.077151 0.525000
21.077151 0.550000
21.082530 0.550000
21.082530 0.575000
21.083374 0.575000
21.083374 0.600000
21.085083 0.600000
21.085083 0.625000
21.092126 0.625000
21.092126 0.650000
21.102897 0.650000
21.102897 0.675000
21.103500 0.675000
21.103500 0.700000
21.107204 0.700000
21.107204 0.725000
21.110791 0.725000
21.110791 0.750000
21.140667 0.750000
21.140667 0.775000
21.152375 0.775000
21.152375 0.800000
21.223431 0.800000
21.223431 0.825000
21.309206 0.825000
21.309206 0.850000
21.823394 0.850000
21.823394 0.875000
24.144936 0.875000
24.144936 0.900000
36.193483 0.900000
36.193483 0.925000
36.321012 0.925000
36.321012 0.950000
39.114176 0.950000
39.114176 0.975000
48.126165 0.975000
48.126165 1.000000
