75.348203 0.000000
75.348203 0.025000
223.460125 0.025000
223.460125 0.050000
346.351546 0.050000
346.351546 0.075000
396.906135 0.075000
396.906135 0.100000
617.756932 0.100000
617.756932 0.125000
617.851502 0.125000
617.851502 0.150000
713.129798 0.150000
713.129798 0.175000
723.298302 0.175000
723.298302 0.200000
729.853631 0.200000
729.853631 0.225000
778.329567 0.225000
778.329567 0.250000
788.677100 0.250000
788.677100 0.275000
818.692144 0.275000
818.692144 0.300000
853.892529 0.300000
853.892529 0.325000
879.045653 0.325000
879.045653 0.350000
883.445201 0.350000
883.445201 0.375000
888.465125 0.375000
888.465125 0.400000
890.956952 0.400000
890.956952 0.425000
919.134582 0.425000
919.134582 0.450000
919.295644 0.450000
919.295644 0.475000
919.306250 0.475000
919.306250 0.500000
938.778698 0.500000
938.778698 0.525000
946.708129 0.525000
946.708129 0.550000
999.685557 0.550000
999.685557 0.575000
999.770348 0.575000
999.770348 0.600000
1009.828118 0.600000
1009.828118 0.625000
1078.899865 0.625000
1078.899865 0.650000
1110.128623 0.650000
1110.128623 0.675000
1310.242942 0.675000
1310.242942 0.700000
1315.946347 0.700000
1315.946347 0.725000
1315.948713 0.725000
1315.948713 0.750000
1361.476376 0.750000
1361.476376 0.775000
1410.903685 0.775000
1410.903685 0.800000
1410.925974 0.800000
1410.925974 0.825000
1505.915650 0.825000
1505.915650 0.850000
1591.524932 0.850000
1591.524932 0.875000
1775.067983 0.875000
1775.067983 0.900000
1928.862460 0.900000
1928.862460 0.925000
1954.069918 0.925000
1954.069918 0.950000
1983.627468 0.950000
1983.627468 0.975000
2079.229232 0.975000
2079.229232 1.000000
