(30.689585397829752, 0.9117242081414428)
(30.777868347937684, 0.9046415895222903)
(30.516577893127106, 0.8909921715646384)
(29.88407598891633, 0.9069330532082098)
(29.891983743090567, 0.8912693766514638)
(30.807731358275912, 0.9049896481826125)
(30.50440377024072, 0.933295238355672)
(30.870239020874916, 0.7728655885123354)
(31.89895811250231, 0.9054100350003704)
(30.162475090512544, 0.9135917491543265)
(28.692072064947535, 0.8368699794271679)
(28.970493924828066, 0.7522988328931074)
(30.618345072406434, 0.9287229706231828)
(30.049492210915325, 0.8931821355434814)
(29.31993956165913, 0.852297762003761)
(28.989508960961356, 0.8366979109105767)
(32.29886486119336, 0.9166194779795661)
(28.92601083532911, 0.6933096772769913)
(28.969465924915006, 0.7716946194043873)
(28.475137127083805, 0.715032449716271)
(30.188754023900152, 0.7903530437091938)
(30.655508854559823, 0.9123418216219764)
(29.355668671371387, 0.9092647294530414)
(30.691134441086817, 0.9006882201295643)
(31.93445648157369, 0.8814384008006604)
(28.93117089205468, 0.7393113352452915)
(30.45908994560301, 0.8907158708851152)
(29.33445978708004, 0.7995635966604799)
(28.91444492513116, 0.6674260674166193)
(31.450709678259617, 0.9455512719639678)
(29.3876965458562, 0.8419431141462451)
(29.654032147892103, 0.9094963620862244)
(30.218410509484173, 0.8961603916384033)
(29.108678368972708, 0.8641028145067106)
(29.40439165137046, 0.839451646532063)
(28.678094998394258, 0.8189119816270272)
(30.090985885092728, 0.8993795753009238)
(29.91300815059466, 0.9037014146801153)
(30.56103337286235, 0.914956297766149)
(29.02801254957703, 0.6355818359076553)
(31.56416289810291, 0.9228925900092314)
(31.003192785321858, 0.9193144673748634)
(29.12418840896287, 0.7549695185222968)
(29.987657857588644, 0.8795283517508192)
(28.698644494112038, 0.8082371804223389)
(28.95302332343464, 0.8284320072797219)
(30.046862385023303, 0.8783768016074178)
(29.93686153029062, 0.9112506986474375)
(28.39836186502582, 0.7123238198859378)
(29.09785522189179, 0.8268837501047949)
(29.140633597277766, 0.8085152390390445)
(31.05783634649468, 0.9396584977533124)
(28.641419168110765, 0.6681299290852755)
(29.43208578287151, 0.8394952461183965)
(28.40332612443026, 0.6612209827056053)
(29.320915546373225, 0.8813556481520514)
(28.477057315697813, 0.6694473785961823)
(30.793625920133515, 0.9044693973357012)
(28.967646299957792, 0.8266514925540688)
(28.956732096247563, 0.766983018573174)
