0.5484981236715242	0.8929679424226447	0.8925009296501597
0.5792297501240421	0.9074229656167156	0.9127498925001748
0.6148361552915449	0.9164624014553352	0.9230763928819608
0.6481986997782555	0.9197647264454053	0.9284831538242437
0.6843952142712756	0.9218289381418338	0.9316962378594631
0.7185418274620063	0.9230606201444636	0.9337069797901465
0.7433071332641147	0.9269411204171736	0.9344410523430738
0.7867513062707122	0.9275720858758055	0.9368842736239168
0.8206598370760363	0.9298341905014996	0.9393993520695417
0.8523365668510453	0.9317191268289262	0.9397167215905144
