(30.662498794614645, 0.9192367327480179)
(30.590944405722453, 0.9146786903304618)
(29.462234004731016, 0.9340618871276785)
(29.14185522145108, 0.933190223061859)
(30.495664742728703, 0.9294848576431092)
(30.621621081657267, 0.9150007597293399)
(32.08792346992995, 0.9460271977163678)
(30.922550600454684, 0.8490857908206083)
(30.84059295346929, 0.9165372628086922)
(29.27640950054986, 0.9352461833130936)
(29.215483512565367, 0.8909791521479048)
(29.083920320046502, 0.8292001248513121)
(31.924999222389133, 0.9544924155277096)
(29.478212120845896, 0.9422605545474135)
(29.469073739004873, 0.9038132882731401)
(28.63712785618138, 0.8660385670764816)
(30.80469863731225, 0.9231282138888054)
(29.11564736953416, 0.8356332303516146)
(29.398851543194617, 0.8186272140670121)
(28.55685571733416, 0.8018132485183106)
(30.927100096970065, 0.8317709735554176)
(30.66016066150532, 0.9203854127091071)
(29.756741635739722, 0.9233386716176045)
(31.047105419481817, 0.9452203961513378)
(31.906048849040204, 0.9105967507119892)
(29.05057977919523, 0.8368260128397448)
(30.840977271991697, 0.9077529317437657)
(29.788693162956605, 0.8435608654589296)
(29.205922298764534, 0.8154983070485954)
(30.538862244001407, 0.960422669266563)
(29.74130038869741, 0.8601977093482759)
(30.344544650818207, 0.9343685747083221)
(29.81916204041528, 0.9113905612095081)
(29.934731003506982, 0.9233345645630364)
(29.784311830936552, 0.8604297581442506)
(29.271921311853795, 0.8904990205715396)
(29.54415821071948, 0.9391910283039526)
(31.488592183022742, 0.9495772968909719)
(31.82979530429627, 0.949801478862227)
(28.976730890197455, 0.8208880599759185)
(32.97834306321006, 0.9608647295417363)
(29.6370444767472, 0.9499797697953429)
(29.188253603620677, 0.8375396348060823)
(29.43413685969451, 0.9341184592558455)
(29.143567407043804, 0.8782267959610587)
(28.55581590097846, 0.8543096254111514)
(29.526645205537015, 0.929348020488381)
(32.571797103454486, 0.9241260456405925)
(28.553602277413646, 0.8090148760159346)
(28.99969914544021, 0.8894817282877735)
(29.57456390374199, 0.8394501161122079)
(29.44693448288403, 0.9513916986116545)
(28.80655307701657, 0.8127927955768787)
(29.80064594397449, 0.8595102398671742)
(28.517185445104303, 0.7876905884757976)
(29.31811907345752, 0.9136189256183284)
(28.89240576811451, 0.810704868860835)
(30.589300895290222, 0.9171149989089094)
(28.60474498824514, 0.8540240187601797)
(29.3634962851343, 0.8157562295644907)
(31.895247027702727, 0.9531309138416463)
(29.61247050101641, 0.9215932643671644)
(28.503624126014728, 0.7790190754655785)
(32.02771753785318, 0.9449065152378984)
(29.135184715875834, 0.8303925431458725)
(30.249237627380605, 0.9099223736722333)
(29.493092817490414, 0.9220952009786035)
(30.84215335934104, 0.9163052366882036)
(31.55933339529551, 0.9362649076012848)
(31.005024470305884, 0.8630013546068823)
(31.861335816249223, 0.909171138914132)
(29.586779048857096, 0.9229390419595132)
(29.096699598756043, 0.9319893344289047)
(31.571365678095926, 0.9158021277369262)
(29.558879499296864, 0.8428963363402944)
(29.96002753978795, 0.9263320183677299)
(29.029855892604427, 0.8422597884658869)
(29.285716333599204, 0.904729857116835)
(29.199420110601487, 0.9384373862921699)
(29.169827799074703, 0.9288495012354125)
(28.54009954459276, 0.8150873151047168)
(29.876295302419397, 0.9530446346270176)
(29.176667317382673, 0.8884522618321828)
(29.849353405960215, 0.9112594724617685)
(31.820999176403546, 0.9459619507623583)
(29.996588899969904, 0.9284268213593875)
(29.7658961757306, 0.9135138547146033)
(28.90972872566426, 0.8181037797775492)
(29.419066461878238, 0.8473703409990202)
(30.275866412245364, 0.903257837001631)
(28.80844429809043, 0.8290671015250243)
(29.617963089273374, 0.9534946151488399)
(29.717476857685682, 0.8484873236422167)
(30.821362153203232, 0.9155001971110895)
(29.556241023255026, 0.924314047323412)
(29.842615109479542, 0.9160176336240832)
(30.60235365592941, 0.9187795515351286)
(30.429308148508913, 0.9141180128053533)
