(30.81239111965003, 0.9139329639369809)
(31.64949082490685, 0.9108199449683392)
(30.325162715824806, 0.9049662433262824)
(29.23725797976758, 0.9179727056224564)
(30.450061036716708, 0.912884446970276)
(31.643133523536857, 0.9111931376120542)
(31.713771593403347, 0.939303555601349)
(30.942201383580095, 0.7948738421707973)
(31.865055476146935, 0.9095279477689254)
(29.710476233592846, 0.9200679133180347)
(29.287988516858867, 0.8532787713290054)
(29.15714400746956, 0.7714693556617875)
(31.82282754740912, 0.9414021627808532)
(30.851605870346898, 0.9121318308788662)
(29.658228520978277, 0.8736282509574453)
(28.786816817587745, 0.8409586160255772)
(31.952453463446837, 0.9197388057079174)
(29.08309786874851, 0.7452077358434736)
(29.236249775852833, 0.7870110538127522)
(28.544731245660877, 0.7419937092489458)
(30.60053055842785, 0.8004882165476925)
(30.833188539297073, 0.9147298362677181)
(29.71222759276547, 0.9079452154784464)
(31.195963900488323, 0.9209638101790235)
(32.34849705511963, 0.8892287175659326)
(29.06435748525667, 0.7721379652344141)
(31.146254269281567, 0.897967279236366)
(29.479822385295368, 0.8164917500945864)
(29.169787529106625, 0.6973938943015198)
(31.832348308440572, 0.9510461998138301)
(29.60781102864843, 0.847673488128048)
(30.988864035557953, 0.9185144292908706)
(30.496210755575312, 0.9018274239854391)
(29.710660316041047, 0.8942000930897892)
(29.648134704693266, 0.8452407638874857)
(29.338238772136698, 0.8381989588786868)
(30.904599991272896, 0.9159293440875023)
(31.455949183771526, 0.9341118002413521)
(31.66733126478185, 0.9306588106301394)
(29.137673318646094, 0.6733673673029065)
(31.479317289533093, 0.9382496457440611)
(30.400732636569924, 0.9277560904293102)
(29.275413727538556, 0.7798303401796052)
(30.085261685187877, 0.9065683092199279)
(29.318011336189812, 0.826200739236119)
(28.778009819583655, 0.8325164082023919)
(30.16740497204576, 0.9004687936064578)
(32.594210611599166, 0.9176238315561709)
(28.448245542545063, 0.7468706835574764)
(29.23124593240186, 0.8490651853870737)
(29.432138772572152, 0.8174902964183719)
(30.293034974124865, 0.9442389109574926)
(28.86664848799861, 0.6928580841710245)
(29.6563435774102, 0.8444275913773116)
(28.543647686483276, 0.7087053557426047)
(29.357887592077493, 0.885156445606361)
(28.852907095506687, 0.7241001513126695)
(31.66228107173913, 0.9110248333666088)
(28.821640828376147, 0.8289392460505962)
(29.20637612461451, 0.7853753438377369)
(31.791998740217938, 0.9387164447042797)
(29.886251972784255, 0.8861111940280516)
(28.473558350461637, 0.6976231703865352)
(31.65877446001746, 0.9360981072018819)
(29.266771233551747, 0.7777022117979782)
(31.523991400533802, 0.8932833178309021)
(29.537460670466213, 0.9037006423829588)
(31.83693281826356, 0.9098596003639831)
(31.039002057705115, 0.929442643122769)
(31.045349771826608, 0.8101041869106528)
(32.37717006275822, 0.8867839123022165)
(30.0375379366421, 0.8974739070350954)
(29.163579357012424, 0.9205880126478294)
(31.909410228772373, 0.9070884454284184)
(29.41683546357837, 0.8224162055942359)
(30.71669436050147, 0.9172204290419176)
(29.005880579111167, 0.7430456988589059)
(29.322746226526743, 0.8761600258289765)
(29.518620436758873, 0.9238699573143081)
(29.243295703496123, 0.9114215586744543)
(28.603767844320565, 0.7595544640759097)
(31.47868073428033, 0.9392194055506407)
(29.323515173229353, 0.8536160659778097)
(30.532037804766574, 0.9033852597627543)
(30.702828647061217, 0.9267007016004116)
(30.733729159537653, 0.920571448964084)
(30.513994388069605, 0.904166326833193)
(28.93741263986538, 0.7096775431113658)
(29.386639081164844, 0.7941545547838195)
(31.55201647153917, 0.89555503746995)
(28.8524993641016, 0.7109393392794812)
(30.43981399217639, 0.9445314989154924)
(29.570810615758862, 0.8333913258795987)
(31.779827288181266, 0.9095905952734882)
(29.506858700707134, 0.9061529234353195)
(29.562857001231862, 0.8689066622673118)
